,time,name,value,unit
1258,2024-11-08 15:12:59.384521,dummy_instrument_random_number.param2,22,
1259,2024-11-08 15:13:00.379649,dummy_instrument_random_number.param2,22,
1260,2024-11-08 15:13:00.429771,dummy_instrument_random_number.param0,10,
1261,2024-11-08 15:13:01.374253,dummy_instrument_random_number.param2,22,
1262,2024-11-08 15:13:01.562916,dummy_instrument_random_number.param0,10,
1263,2024-11-08 15:13:02.384430,dummy_instrument_random_number.param2,22,
1264,2024-11-08 15:13:02.670113,dummy_instrument_random_number.param0,10,
1265,2024-11-08 15:13:03.394655,dummy_instrument_random_number.param2,22,
1266,2024-11-08 15:13:03.772559,dummy_instrument_random_number.param0,10,
1267,2024-11-08 15:13:04.387220,dummy_instrument_random_number.param2,22,
1268,2024-11-08 15:13:04.894153,dummy_instrument_random_number.param0,10,
1269,2024-11-08 15:13:05.389130,dummy_instrument_random_number.param2,22,
1270,2024-11-08 15:13:06.000749,dummy_instrument_random_number.param0,10,
1271,2024-11-08 15:13:06.381838,dummy_instrument_random_number.param2,22,
1272,2024-11-08 15:13:07.096226,dummy_instrument_random_number.param0,10,
1273,2024-11-08 15:13:07.391119,dummy_instrument_random_number.param2,22,
1274,2024-11-08 15:13:08.203081,dummy_instrument_random_number.param0,10,
1275,2024-11-08 15:13:08.366462,dummy_instrument_random_number.param2,22,
1276,2024-11-08 15:13:09.302973,dummy_instrument_random_number.param0,10,
1277,2024-11-08 15:13:09.382101,dummy_instrument_random_number.param2,22,
1278,2024-11-08 15:13:10.372433,dummy_instrument_random_number.param2,22,
1279,2024-11-08 15:13:10.419140,dummy_instrument_random_number.param0,10,
1280,2024-11-08 15:13:11.387894,dummy_instrument_random_number.param2,22,
1281,2024-11-08 15:13:11.544123,dummy_instrument_random_number.param0,10,
1282,2024-11-08 15:13:12.381143,dummy_instrument_random_number.param2,22,
1283,2024-11-08 15:13:12.635672,dummy_instrument_random_number.param0,10,
1284,2024-11-08 15:13:13.382517,dummy_instrument_random_number.param2,22,
1285,2024-11-08 15:13:13.762220,dummy_instrument_random_number.param0,10,
1286,2024-11-08 15:13:14.385157,dummy_instrument_random_number.param2,22,
1287,2024-11-08 15:13:14.876829,dummy_instrument_random_number.param0,10,
1288,2024-11-08 15:13:15.397650,dummy_instrument_random_number.param2,22,
1289,2024-11-08 15:13:15.965510,dummy_instrument_random_number.param0,10,
1290,2024-11-08 15:13:16.382038,dummy_instrument_random_number.param2,22,
1291,2024-11-08 15:13:17.076644,dummy_instrument_random_number.param0,10,
1292,2024-11-08 15:13:17.383768,dummy_instrument_random_number.param2,22,
1293,2024-11-08 15:13:18.186085,dummy_instrument_random_number.param0,10,
1294,2024-11-08 15:13:18.381922,dummy_instrument_random_number.param2,22,
1295,2024-11-08 15:13:19.314287,dummy_instrument_random_number.param0,10,
1296,2024-11-08 15:13:19.394420,dummy_instrument_random_number.param2,22,
1297,2024-11-08 15:13:20.392784,dummy_instrument_random_number.param2,22,
1298,2024-11-08 15:13:20.428394,dummy_instrument_random_number.param0,10,
1299,2024-11-08 15:13:21.381710,dummy_instrument_random_number.param2,22,
1300,2024-11-08 15:13:21.525628,dummy_instrument_random_number.param0,10,
1301,2024-11-08 15:13:22.385475,dummy_instrument_random_number.param2,22,
1302,2024-11-08 15:13:22.639229,dummy_instrument_random_number.param0,10,
1303,2024-11-08 15:13:23.385981,dummy_instrument_random_number.param2,22,
1304,2024-11-08 15:13:23.782888,dummy_instrument_random_number.param0,10,
1305,2024-11-08 15:13:24.384366,dummy_instrument_random_number.param2,22,
1306,2024-11-08 15:13:24.874342,dummy_instrument_random_number.param0,10,
1307,2024-11-08 15:13:25.384050,dummy_instrument_random_number.param2,22,
1308,2024-11-08 15:13:25.977721,dummy_instrument_random_number.param0,10,
1309,2024-11-08 15:13:26.389794,dummy_instrument_random_number.param2,22,
1310,2024-11-08 15:13:27.086212,dummy_instrument_random_number.param0,10,
1311,2024-11-08 15:13:27.391711,dummy_instrument_random_number.param2,22,
1312,2024-11-08 15:13:28.178005,dummy_instrument_random_number.param0,10,
1313,2024-11-08 15:13:28.394561,dummy_instrument_random_number.param2,22,
1314,2024-11-08 15:13:29.298491,dummy_instrument_random_number.param0,10,
1315,2024-11-08 15:13:29.410142,dummy_instrument_random_number.param2,22,
1316,2024-11-08 15:13:30.384717,dummy_instrument_random_number.param2,22,
1317,2024-11-08 15:13:30.404617,dummy_instrument_random_number.param0,10,
1318,2024-11-08 15:13:31.371703,dummy_instrument_random_number.param2,22,
1319,2024-11-08 15:13:31.514893,dummy_instrument_random_number.param0,10,
1320,2024-11-08 15:13:32.364774,dummy_instrument_random_number.param2,22,
1321,2024-11-08 15:13:32.624564,dummy_instrument_random_number.param0,10,
1322,2024-11-08 15:13:33.385187,dummy_instrument_random_number.param2,22,
1323,2024-11-08 15:13:33.754562,dummy_instrument_random_number.param0,10,
1324,2024-11-08 15:13:34.394255,dummy_instrument_random_number.param2,22,
1325,2024-11-08 15:13:34.860659,dummy_instrument_random_number.param0,10,
1326,2024-11-08 15:13:35.398275,dummy_instrument_random_number.param2,22,
1327,2024-11-08 15:13:35.937972,dummy_instrument_random_number.param0,10,
1328,2024-11-08 15:13:36.385298,dummy_instrument_random_number.param2,22,
1329,2024-11-08 15:13:37.054778,dummy_instrument_random_number.param0,10,
1330,2024-11-08 15:13:37.402084,dummy_instrument_random_number.param2,22,
1331,2024-11-08 15:13:38.171385,dummy_instrument_random_number.param0,10,
1332,2024-11-08 15:13:38.394536,dummy_instrument_random_number.param2,22,
1333,2024-11-08 15:13:39.275874,dummy_instrument_random_number.param0,10,
1334,2024-11-08 15:13:39.384044,dummy_instrument_random_number.param2,22,
1335,2024-11-08 15:13:40.368024,dummy_instrument_random_number.param2,22,
1336,2024-11-08 15:13:40.395812,dummy_instrument_random_number.param0,10,
1337,2024-11-08 15:13:41.370302,dummy_instrument_random_number.param2,22,
1338,2024-11-08 15:13:41.502594,dummy_instrument_random_number.param0,10,
1339,2024-11-08 15:13:42.393347,dummy_instrument_random_number.param2,22,
1340,2024-11-08 15:13:42.605718,dummy_instrument_random_number.param0,10,
1341,2024-11-08 15:13:43.382544,dummy_instrument_random_number.param2,22,
1342,2024-11-08 15:13:43.740059,dummy_instrument_random_number.param0,10,
1343,2024-11-08 15:13:44.389187,dummy_instrument_random_number.param2,22,
1344,2024-11-08 15:13:44.835177,dummy_instrument_random_number.param0,10,
1345,2024-11-08 15:13:45.385554,dummy_instrument_random_number.param2,22,
1346,2024-11-08 15:13:45.949243,dummy_instrument_random_number.param0,10,
1347,2024-11-08 15:13:46.391423,dummy_instrument_random_number.param2,22,
1348,2024-11-08 15:13:47.048418,dummy_instrument_random_number.param0,10,
1349,2024-11-08 15:13:47.388837,dummy_instrument_random_number.param2,22,
1350,2024-11-08 15:13:48.188964,dummy_instrument_random_number.param0,10,
1351,2024-11-08 15:13:48.408554,dummy_instrument_random_number.param2,22,
1352,2024-11-08 15:13:49.261085,dummy_instrument_random_number.param0,10,
1353,2024-11-08 15:13:49.387847,dummy_instrument_random_number.param2,22,
1354,2024-11-08 15:13:50.394525,dummy_instrument_random_number.param0,10,
1355,2024-11-08 15:13:50.419184,dummy_instrument_random_number.param2,22,
1356,2024-11-08 15:13:51.397206,dummy_instrument_random_number.param2,22,
1357,2024-11-08 15:13:51.477543,dummy_instrument_random_number.param0,10,
1358,2024-11-08 15:13:52.387141,dummy_instrument_random_number.param2,22,
1359,2024-11-08 15:13:52.601936,dummy_instrument_random_number.param0,10,
1360,2024-11-08 15:13:53.398144,dummy_instrument_random_number.param2,22,
1361,2024-11-08 15:13:53.713676,dummy_instrument_random_number.param0,10,
1362,2024-11-08 15:13:54.394840,dummy_instrument_random_number.param2,22,
1363,2024-11-08 15:13:54.838485,dummy_instrument_random_number.param0,10,
1364,2024-11-08 15:13:55.406108,dummy_instrument_random_number.param2,22,
1365,2024-11-08 15:13:55.929600,dummy_instrument_random_number.param0,10,
1366,2024-11-08 15:13:56.395454,dummy_instrument_random_number.param2,22,
1367,2024-11-08 15:13:57.029973,dummy_instrument_random_number.param0,10,
1368,2024-11-08 15:13:57.395081,dummy_instrument_random_number.param2,22,
1369,2024-11-08 15:13:58.172295,dummy_instrument_random_number.param0,10,
1370,2024-11-08 15:13:58.389093,dummy_instrument_random_number.param2,22,
1371,2024-11-08 15:13:59.252523,dummy_instrument_random_number.param0,10,
1372,2024-11-08 15:13:59.386331,dummy_instrument_random_number.param2,22,
1373,2024-11-08 15:14:00.386940,dummy_instrument_random_number.param0,10,
1374,2024-11-08 15:14:00.407028,dummy_instrument_random_number.param2,22,
1375,2024-11-08 15:14:01.400217,dummy_instrument_random_number.param2,22,
1376,2024-11-08 15:14:01.469948,dummy_instrument_random_number.param0,10,
1377,2024-11-08 15:14:02.390963,dummy_instrument_random_number.param2,22,
1378,2024-11-08 15:14:02.585602,dummy_instrument_random_number.param0,10,
1379,2024-11-08 15:14:03.397485,dummy_instrument_random_number.param2,22,
1380,2024-11-08 15:14:03.706491,dummy_instrument_random_number.param0,10,
1381,2024-11-08 15:14:04.410552,dummy_instrument_random_number.param2,22,
1382,2024-11-08 15:14:04.831706,dummy_instrument_random_number.param0,10,
1383,2024-11-08 15:14:05.409322,dummy_instrument_random_number.param2,22,
1384,2024-11-08 15:14:05.898647,dummy_instrument_random_number.param0,10,
1385,2024-11-08 15:14:06.407091,dummy_instrument_random_number.param2,22,
1386,2024-11-08 15:14:07.051879,dummy_instrument_random_number.param0,10,
1387,2024-11-08 15:14:07.408967,dummy_instrument_random_number.param2,22,
1388,2024-11-08 15:14:08.133094,dummy_instrument_random_number.param0,10,
1389,2024-11-08 15:14:08.397814,dummy_instrument_random_number.param2,22,
1390,2024-11-08 15:14:09.262622,dummy_instrument_random_number.param0,10,
1391,2024-11-08 15:14:09.398636,dummy_instrument_random_number.param2,22,
1392,2024-11-08 15:14:10.342907,dummy_instrument_random_number.param0,10,
1393,2024-11-08 15:14:10.390433,dummy_instrument_random_number.param2,22,
1394,2024-11-08 15:14:11.402943,dummy_instrument_random_number.param2,22,
1395,2024-11-08 15:14:11.468786,dummy_instrument_random_number.param0,10,
1396,2024-11-08 15:14:12.407656,dummy_instrument_random_number.param2,22,
1397,2024-11-08 15:14:12.565524,dummy_instrument_random_number.param0,10,
1398,2024-11-08 15:14:13.408835,dummy_instrument_random_number.param2,22,
1399,2024-11-08 15:14:13.682820,dummy_instrument_random_number.param0,10,
1400,2024-11-08 15:14:14.396510,dummy_instrument_random_number.param2,22,
1401,2024-11-08 15:14:14.807437,dummy_instrument_random_number.param0,10,
1402,2024-11-08 15:14:15.415487,dummy_instrument_random_number.param2,22,
1403,2024-11-08 15:14:15.916978,dummy_instrument_random_number.param0,10,
1404,2024-11-08 15:14:16.408885,dummy_instrument_random_number.param2,22,
1405,2024-11-08 15:14:17.001018,dummy_instrument_random_number.param0,10,
1406,2024-11-08 15:14:17.389664,dummy_instrument_random_number.param2,22,
1407,2024-11-08 15:14:18.111996,dummy_instrument_random_number.param0,10,
1408,2024-11-08 15:14:18.391378,dummy_instrument_random_number.param2,22,
1409,2024-11-08 15:14:19.248543,dummy_instrument_random_number.param0,10,
1410,2024-11-08 15:14:19.412462,dummy_instrument_random_number.param2,22,
1411,2024-11-08 15:14:20.334811,dummy_instrument_random_number.param0,10,
1412,2024-11-08 15:14:20.403799,dummy_instrument_random_number.param2,22,
1413,2024-11-08 15:14:21.421192,dummy_instrument_random_number.param2,22,
1414,2024-11-08 15:14:21.440029,dummy_instrument_random_number.param0,10,
1415,2024-11-08 15:14:22.406747,dummy_instrument_random_number.param2,22,
1416,2024-11-08 15:14:22.545748,dummy_instrument_random_number.param0,10,
1417,2024-11-08 15:14:23.399093,dummy_instrument_random_number.param2,22,
1418,2024-11-08 15:14:23.652437,dummy_instrument_random_number.param0,10,
1419,2024-11-08 15:14:24.406881,dummy_instrument_random_number.param2,22,
1420,2024-11-08 15:14:24.779732,dummy_instrument_random_number.param0,10,
1421,2024-11-08 15:14:25.402471,dummy_instrument_random_number.param2,22,
1422,2024-11-08 15:14:25.877937,dummy_instrument_random_number.param0,10,
1423,2024-11-08 15:14:26.401086,dummy_instrument_random_number.param2,22,
1424,2024-11-08 15:14:26.986941,dummy_instrument_random_number.param0,10,
1425,2024-11-08 15:14:27.408427,dummy_instrument_random_number.param2,22,
1426,2024-11-08 15:14:28.096615,dummy_instrument_random_number.param0,10,
1427,2024-11-08 15:14:28.395831,dummy_instrument_random_number.param2,22,
1428,2024-11-08 15:14:29.197462,dummy_instrument_random_number.param0,10,
1429,2024-11-08 15:14:29.402540,dummy_instrument_random_number.param2,22,
1430,2024-11-08 15:14:30.327330,dummy_instrument_random_number.param0,10,
1431,2024-11-08 15:14:30.384126,dummy_instrument_random_number.param2,22,
1432,2024-11-08 15:14:31.388830,dummy_instrument_random_number.param2,22,
1433,2024-11-08 15:14:31.438927,dummy_instrument_random_number.param0,10,
1434,2024-11-08 15:14:32.389699,dummy_instrument_random_number.param2,22,
1435,2024-11-08 15:14:32.568113,dummy_instrument_random_number.param0,10,
1436,2024-11-08 15:14:33.389917,dummy_instrument_random_number.param2,22,
1437,2024-11-08 15:14:33.656119,dummy_instrument_random_number.param0,10,
1438,2024-11-08 15:14:34.388211,dummy_instrument_random_number.param2,22,
1439,2024-11-08 15:14:34.763395,dummy_instrument_random_number.param0,10,
1440,2024-11-08 15:14:35.400537,dummy_instrument_random_number.param2,22,
1441,2024-11-08 15:14:35.880464,dummy_instrument_random_number.param0,10,
1442,2024-11-08 15:14:36.400773,dummy_instrument_random_number.param2,22,
1443,2024-11-08 15:14:36.994324,dummy_instrument_random_number.param0,10,
1444,2024-11-08 15:14:37.394424,dummy_instrument_random_number.param2,22,
1445,2024-11-08 15:14:38.106202,dummy_instrument_random_number.param0,10,
1446,2024-11-08 15:14:38.409204,dummy_instrument_random_number.param2,22,
1447,2024-11-08 15:14:39.207784,dummy_instrument_random_number.param0,10,
1448,2024-11-08 15:14:39.396710,dummy_instrument_random_number.param2,22,
1449,2024-11-08 15:14:40.318509,dummy_instrument_random_number.param0,10,
1450,2024-11-08 15:14:40.388948,dummy_instrument_random_number.param2,22,
1451,2024-11-08 15:14:41.386434,dummy_instrument_random_number.param2,22,
1452,2024-11-08 15:14:41.416737,dummy_instrument_random_number.param0,10,
1453,2024-11-08 15:14:42.395845,dummy_instrument_random_number.param2,22,
1454,2024-11-08 15:14:42.529687,dummy_instrument_random_number.param0,10,
1455,2024-11-08 15:14:43.384002,dummy_instrument_random_number.param2,22,
1456,2024-11-08 15:14:43.668437,dummy_instrument_random_number.param0,10,
1457,2024-11-08 15:14:44.406056,dummy_instrument_random_number.param2,22,
1458,2024-11-08 15:14:44.751151,dummy_instrument_random_number.param0,10,
1459,2024-11-08 15:14:45.386361,dummy_instrument_random_number.param2,22,
1460,2024-11-08 15:14:45.877521,dummy_instrument_random_number.param0,10,
1461,2024-11-08 15:14:46.400081,dummy_instrument_random_number.param2,22,
1462,2024-11-08 15:14:46.975464,dummy_instrument_random_number.param0,10,
1463,2024-11-08 15:14:47.386048,dummy_instrument_random_number.param2,22,
1464,2024-11-08 15:14:48.070456,dummy_instrument_random_number.param0,10,
1465,2024-11-08 15:14:48.408709,dummy_instrument_random_number.param2,22,
1466,2024-11-08 15:14:49.184203,dummy_instrument_random_number.param0,10,
1467,2024-11-08 15:14:49.407455,dummy_instrument_random_number.param2,22,
1468,2024-11-08 15:14:50.288572,dummy_instrument_random_number.param0,10,
1469,2024-11-08 15:14:50.400647,dummy_instrument_random_number.param2,22,
1470,2024-11-08 15:14:51.396186,dummy_instrument_random_number.param0,10,
1471,2024-11-08 15:14:51.427716,dummy_instrument_random_number.param2,22,
1472,2024-11-08 15:14:52.402818,dummy_instrument_random_number.param2,22,
1473,2024-11-08 15:14:52.510065,dummy_instrument_random_number.param0,10,
1474,2024-11-08 15:14:53.415751,dummy_instrument_random_number.param2,22,
1475,2024-11-08 15:14:53.624004,dummy_instrument_random_number.param0,10,
1476,2024-11-08 15:14:54.402182,dummy_instrument_random_number.param2,22,
1477,2024-11-08 15:14:54.619234,dummy_instrument_random_number.param2,23,
1478,2024-11-08 15:14:54.731810,dummy_instrument_random_number.param0,10,
1479,2024-11-08 15:14:55.405319,dummy_instrument_random_number.param2,23,
1480,2024-11-08 15:14:55.840737,dummy_instrument_random_number.param0,10,
1481,2024-11-08 15:14:56.397378,dummy_instrument_random_number.param2,23,
1482,2024-11-08 15:14:56.941113,dummy_instrument_random_number.param0,10,
1483,2024-11-08 15:14:57.397474,dummy_instrument_random_number.param2,23,
1484,2024-11-08 15:14:58.053571,dummy_instrument_random_number.param0,10,
1485,2024-11-08 15:14:58.427449,dummy_instrument_random_number.param2,23,
1486,2024-11-08 15:14:59.165485,dummy_instrument_random_number.param0,10,
1487,2024-11-08 15:14:59.406435,dummy_instrument_random_number.param2,23,
1488,2024-11-08 15:15:00.278613,dummy_instrument_random_number.param0,10,
1489,2024-11-08 15:15:00.404656,dummy_instrument_random_number.param2,23,
1490,2024-11-08 15:15:01.399390,dummy_instrument_random_number.param0,10,
1491,2024-11-08 15:15:01.417416,dummy_instrument_random_number.param2,23,
1492,2024-11-08 15:15:02.403967,dummy_instrument_random_number.param2,23,
1493,2024-11-08 15:15:02.506400,dummy_instrument_random_number.param0,10,
1494,2024-11-08 15:15:03.395297,dummy_instrument_random_number.param2,23,
1495,2024-11-08 15:15:03.604047,dummy_instrument_random_number.param0,10,
1496,2024-11-08 15:15:04.406084,dummy_instrument_random_number.param2,23,
1497,2024-11-08 15:15:04.715531,dummy_instrument_random_number.param0,10,
1498,2024-11-08 15:15:05.408410,dummy_instrument_random_number.param2,23,
1499,2024-11-08 15:15:05.824675,dummy_instrument_random_number.param0,10,
1500,2024-11-08 15:15:06.404668,dummy_instrument_random_number.param2,23,
1501,2024-11-08 15:15:06.948462,dummy_instrument_random_number.param0,10,
1502,2024-11-08 15:15:07.400002,dummy_instrument_random_number.param2,23,
1503,2024-11-08 15:15:08.065466,dummy_instrument_random_number.param0,10,
1504,2024-11-08 15:15:08.408574,dummy_instrument_random_number.param2,23,
1505,2024-11-08 15:15:09.171903,dummy_instrument_random_number.param0,10,
1506,2024-11-08 15:15:09.402354,dummy_instrument_random_number.param2,23,
1507,2024-11-08 15:15:10.281974,dummy_instrument_random_number.param0,10,
1508,2024-11-08 15:15:10.410396,dummy_instrument_random_number.param2,23,
1509,2024-11-08 15:15:11.377629,dummy_instrument_random_number.param0,10,
1510,2024-11-08 15:15:11.404952,dummy_instrument_random_number.param2,23,
1511,2024-11-08 15:15:12.422379,dummy_instrument_random_number.param2,23,
1512,2024-11-08 15:15:12.517491,dummy_instrument_random_number.param0,10,
1513,2024-11-08 15:15:13.425678,dummy_instrument_random_number.param2,23,
1514,2024-11-08 15:15:13.625913,dummy_instrument_random_number.param0,10,
1515,2024-11-08 15:15:14.409926,dummy_instrument_random_number.param2,23,
1516,2024-11-08 15:15:14.708634,dummy_instrument_random_number.param0,10,
1517,2024-11-08 15:15:15.435876,dummy_instrument_random_number.param2,23,
1518,2024-11-08 15:15:15.846735,dummy_instrument_random_number.param0,10,
1519,2024-11-08 15:15:16.430892,dummy_instrument_random_number.param2,23,
1520,2024-11-08 15:15:17.268345,dummy_instrument_random_number.param0,10,
1521,2024-11-08 15:15:17.560781,dummy_instrument_random_number.param2,23,
1522,2024-11-08 15:15:18.080289,dummy_instrument_random_number.param0,10,
1523,2024-11-08 15:15:18.430644,dummy_instrument_random_number.param2,23,
1524,2024-11-08 15:15:19.183935,dummy_instrument_random_number.param0,10,
1525,2024-11-08 15:15:19.418902,dummy_instrument_random_number.param2,23,
1526,2024-11-08 15:15:20.286819,dummy_instrument_random_number.param0,10,
1527,2024-11-08 15:15:20.442000,dummy_instrument_random_number.param2,23,
1528,2024-11-08 15:15:21.396110,dummy_instrument_random_number.param0,10,
1529,2024-11-08 15:15:21.444990,dummy_instrument_random_number.param2,23,
1530,2024-11-08 15:15:22.403106,dummy_instrument_random_number.param2,23,
1531,2024-11-08 15:15:22.517355,dummy_instrument_random_number.param0,10,
1532,2024-11-08 15:15:23.417146,dummy_instrument_random_number.param2,23,
1533,2024-11-08 15:15:23.620597,dummy_instrument_random_number.param0,10,
1534,2024-11-08 15:15:24.411840,dummy_instrument_random_number.param2,23,
1535,2024-11-08 15:15:24.712059,dummy_instrument_random_number.param0,10,
1536,2024-11-08 15:15:25.401479,dummy_instrument_random_number.param2,23,
1537,2024-11-08 15:15:25.821438,dummy_instrument_random_number.param0,10,
1538,2024-11-08 15:15:26.449468,dummy_instrument_random_number.param2,23,
1539,2024-11-08 15:15:26.938142,dummy_instrument_random_number.param0,10,
1540,2024-11-08 15:15:28.026368,dummy_instrument_random_number.param2,23,
1541,2024-11-08 15:15:28.135301,dummy_instrument_random_number.param0,10,
1542,2024-11-08 15:15:29.119639,dummy_instrument_random_number.param2,23,
1543,2024-11-08 15:15:29.249337,dummy_instrument_random_number.param0,10,
1544,2024-11-08 15:15:30.003399,dummy_instrument_random_number.param2,23,
1545,2024-11-08 15:15:30.290763,dummy_instrument_random_number.param0,10,
1546,2024-11-08 15:15:31.087338,dummy_instrument_random_number.param2,23,
1547,2024-11-08 15:15:31.496945,dummy_instrument_random_number.param0,10,
1548,2024-11-08 15:15:32.048610,dummy_instrument_random_number.param2,23,
1549,2024-11-08 15:15:32.537831,dummy_instrument_random_number.param0,10,
1550,2024-11-08 15:15:33.072850,dummy_instrument_random_number.param2,23,
1551,2024-11-08 15:15:33.627965,dummy_instrument_random_number.param0,10,
1552,2024-11-08 15:15:34.129349,dummy_instrument_random_number.param2,23,
1553,2024-11-08 15:15:34.743901,dummy_instrument_random_number.param0,10,
1554,2024-11-08 15:15:35.056135,dummy_instrument_random_number.param2,23,
1555,2024-11-08 15:15:35.875576,dummy_instrument_random_number.param0,10,
1556,2024-11-08 15:15:36.301459,dummy_instrument_random_number.param2,23,
1557,2024-11-08 15:15:36.980203,dummy_instrument_random_number.param0,10,
1558,2024-11-08 15:15:37.300673,dummy_instrument_random_number.param2,23,
1559,2024-11-08 15:15:38.079626,dummy_instrument_random_number.param0,10,
1560,2024-11-08 15:15:38.298212,dummy_instrument_random_number.param2,23,
1561,2024-11-08 15:15:39.169868,dummy_instrument_random_number.param0,10,
1562,2024-11-08 15:15:39.295455,dummy_instrument_random_number.param2,23,
1563,2024-11-08 15:15:40.279900,dummy_instrument_random_number.param2,23,
1564,2024-11-08 15:15:40.361569,dummy_instrument_random_number.param0,10,
1565,2024-11-08 15:15:41.267993,dummy_instrument_random_number.param2,23,
1566,2024-11-08 15:15:41.419718,dummy_instrument_random_number.param0,10,
1567,2024-11-08 15:15:42.333483,dummy_instrument_random_number.param2,23,
1568,2024-11-08 15:15:42.559010,dummy_instrument_random_number.param0,10,
1569,2024-11-08 15:15:43.310464,dummy_instrument_random_number.param2,23,
1570,2024-11-08 15:15:43.658523,dummy_instrument_random_number.param0,10,
1571,2024-11-08 15:15:44.323508,dummy_instrument_random_number.param2,23,
1572,2024-11-08 15:15:44.741243,dummy_instrument_random_number.param0,10,
1573,2024-11-08 15:15:45.310919,dummy_instrument_random_number.param2,23,
1574,2024-11-08 15:15:48.093203,dummy_instrument_random_number.param0,10,
1575,2024-11-08 15:15:49.076998,dummy_instrument_random_number.param2,23,
1576,2024-11-08 15:15:49.186845,dummy_instrument_random_number.param0,10,
1577,2024-11-08 15:15:50.027542,dummy_instrument_random_number.param2,23,
1578,2024-11-08 15:15:50.285511,dummy_instrument_random_number.param0,10,
1579,2024-11-08 15:15:52.481336,dummy_instrument_random_number.param2,23,
1580,2024-11-08 15:15:52.574384,dummy_instrument_random_number.param0,10,
1581,2024-11-08 15:15:53.486283,dummy_instrument_random_number.param2,23,
1582,2024-11-08 15:15:53.590067,dummy_instrument_random_number.param0,10,
1583,2024-11-08 15:15:54.422048,dummy_instrument_random_number.param2,23,
1584,2024-11-08 15:15:54.674537,dummy_instrument_random_number.param0,10,
1585,2024-11-08 15:15:55.459587,dummy_instrument_random_number.param2,23,
1586,2024-11-08 15:15:55.779435,dummy_instrument_random_number.param0,10,
1587,2024-11-08 15:15:56.418878,dummy_instrument_random_number.param2,23,
1588,2024-11-08 15:15:56.865033,dummy_instrument_random_number.param0,10,
1589,2024-11-08 15:15:57.460435,dummy_instrument_random_number.param2,23,
1590,2024-11-08 15:15:57.972711,dummy_instrument_random_number.param0,10,
1591,2024-11-08 15:15:58.458716,dummy_instrument_random_number.param2,23,
1592,2024-11-08 15:15:59.074622,dummy_instrument_random_number.param0,10,
1593,2024-11-08 15:15:59.454940,dummy_instrument_random_number.param2,23,
1594,2024-11-08 15:16:00.202500,dummy_instrument_random_number.param0,10,
1595,2024-11-08 15:16:00.451521,dummy_instrument_random_number.param2,23,
1596,2024-11-08 15:16:01.314358,dummy_instrument_random_number.param0,10,
1597,2024-11-08 15:16:01.477005,dummy_instrument_random_number.param2,23,
1598,2024-11-08 15:16:02.436348,dummy_instrument_random_number.param0,10,
1599,2024-11-08 15:16:02.507958,dummy_instrument_random_number.param2,23,
1600,2024-11-08 15:16:03.419143,dummy_instrument_random_number.param2,23,
1601,2024-11-08 15:16:03.525003,dummy_instrument_random_number.param0,10,
1602,2024-11-08 15:16:04.415880,dummy_instrument_random_number.param2,23,
1603,2024-11-08 15:16:04.641166,dummy_instrument_random_number.param0,10,
1604,2024-11-08 15:16:05.503671,dummy_instrument_random_number.param2,23,
1605,2024-11-08 15:16:05.774817,dummy_instrument_random_number.param0,10,
1606,2024-11-08 15:16:06.460258,dummy_instrument_random_number.param2,23,
1607,2024-11-08 15:16:06.902444,dummy_instrument_random_number.param0,10,
1608,2024-11-08 15:16:07.442999,dummy_instrument_random_number.param2,23,
1609,2024-11-08 15:16:07.976761,dummy_instrument_random_number.param0,10,
1610,2024-11-08 15:16:08.474041,dummy_instrument_random_number.param2,23,
1611,2024-11-08 15:16:09.040050,dummy_instrument_random_number.param0,10,
1612,2024-11-08 15:16:09.436933,dummy_instrument_random_number.param2,23,
1613,2024-11-08 15:16:10.215009,dummy_instrument_random_number.param0,10,
1614,2024-11-08 15:16:10.469649,dummy_instrument_random_number.param2,23,
1615,2024-11-08 15:16:11.304185,dummy_instrument_random_number.param0,10,
1616,2024-11-08 15:16:11.462868,dummy_instrument_random_number.param2,23,
1617,2024-11-08 15:16:12.379276,dummy_instrument_random_number.param0,10,
1618,2024-11-08 15:16:12.569407,dummy_instrument_random_number.param2,23,
1619,2024-11-08 15:16:13.443099,dummy_instrument_random_number.param2,23,
1620,2024-11-08 15:16:13.553743,dummy_instrument_random_number.param0,10,
1621,2024-11-08 15:16:14.429940,dummy_instrument_random_number.param2,23,
1622,2024-11-08 15:16:14.610161,dummy_instrument_random_number.param0,10,
1623,2024-11-08 15:16:15.466066,dummy_instrument_random_number.param2,23,
1624,2024-11-08 15:16:15.788403,dummy_instrument_random_number.param0,10,
1625,2024-11-08 15:16:16.430155,dummy_instrument_random_number.param2,23,
1626,2024-11-08 15:16:16.840875,dummy_instrument_random_number.param0,10,
1627,2024-11-08 15:16:17.415591,dummy_instrument_random_number.param2,23,
1628,2024-11-08 15:16:17.923185,dummy_instrument_random_number.param0,10,
1629,2024-11-08 15:16:18.412398,dummy_instrument_random_number.param2,23,
1630,2024-11-08 15:16:19.028727,dummy_instrument_random_number.param0,10,
1631,2024-11-08 15:16:19.421637,dummy_instrument_random_number.param2,23,
1632,2024-11-08 15:16:20.160276,dummy_instrument_random_number.param0,10,
1633,2024-11-08 15:16:20.404525,dummy_instrument_random_number.param2,23,
1634,2024-11-08 15:16:21.272156,dummy_instrument_random_number.param0,10,
1635,2024-11-08 15:16:21.414852,dummy_instrument_random_number.param2,23,
